date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:53:41	250923/250923	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202023%2010:07:02%20GMT	http://wpdemo.archiwp.com/engitech/why-choose-us/	D:/web/wpdemo.archiwp.com/engitech/why-choose-us/index.html	(from http://wpdemo.archiwp.com/engitech/)
10:53:42	36720/36720	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Mar%202020%2007:05:48%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/project2-720x720.jpg	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/project2-720x720.jpg	(from http://wpdemo.archiwp.com/engitech/)
10:53:47	225927/225927	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202023%2010:03:22%20GMT	http://wpdemo.archiwp.com/engitech/single-career/	D:/web/wpdemo.archiwp.com/engitech/single-career/index.html	(from http://wpdemo.archiwp.com/engitech/)
10:53:47	209336/209336	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202023%2007:03:24%20GMT	http://wpdemo.archiwp.com/engitech/job-apply/	D:/web/wpdemo.archiwp.com/engitech/job-apply/index.html	(from http://wpdemo.archiwp.com/engitech/)
10:53:53	239283/239283	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202023%2003:55:50%20GMT	http://wpdemo.archiwp.com/engitech/our-team/	D:/web/wpdemo.archiwp.com/engitech/our-team/index.html	(from http://wpdemo.archiwp.com/engitech/)
10:53:56	221834/221834	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202023%2003:58:07%20GMT	http://wpdemo.archiwp.com/engitech/our-team/single-team/	D:/web/wpdemo.archiwp.com/engitech/our-team/single-team/index.html	(from http://wpdemo.archiwp.com/engitech/)
10:53:56	68/68	---M--	200	added ('OK')	image/png	date:Tue,%2014%20Mar%202023%2004:42:45%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/plugins/revslider/public/assets/assets/dummy.png	D:/web/wpdemo.archiwp.com/engitech/wp-content/plugins/revslider/public/assets/assets/dummy.png	(from http://wpdemo.archiwp.com/engitech/)
10:54:00	247158/247158	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202023%2003:08:49%20GMT	http://wpdemo.archiwp.com/engitech/shop/	D:/web/wpdemo.archiwp.com/engitech/shop/index.html	(from http://wpdemo.archiwp.com/engitech/)
10:54:03	99567/99567	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Mar%202020%2008:46:47%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/project1.jpg	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/project1.jpg	(from http://wpdemo.archiwp.com/engitech/)
10:54:03	82194/82194	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Mar%202020%2008:46:47%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/project1-720x720.jpg	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/project1-720x720.jpg	(from http://wpdemo.archiwp.com/engitech/)
10:54:07	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2016%20May%202023%2010:54:08%20GMT	http://wpdemo.archiwp.com/engitech/checkout/	D:/web/wpdemo.archiwp.com/engitech/checkout/index.html	(from http://wpdemo.archiwp.com/engitech/)
10:54:15	196558/196558	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202023%2010:54:08%20GMT	http://wpdemo.archiwp.com/engitech/cart/	D:/web/wpdemo.archiwp.com/engitech/cart/index.html	(from http://wpdemo.archiwp.com/engitech/)
10:54:16	236121/236121	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202023%2006:47:39%20GMT	http://wpdemo.archiwp.com/engitech/typography/	D:/web/wpdemo.archiwp.com/engitech/typography/index.html	(from http://wpdemo.archiwp.com/engitech/)
10:54:16	242816/242816	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202023%2010:01:20%20GMT	http://wpdemo.archiwp.com/engitech/product/t-shirt-with-logo/	D:/web/wpdemo.archiwp.com/engitech/product/t-shirt-with-logo/index.html	(from http://wpdemo.archiwp.com/engitech/)
10:54:18	47100/47100	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2002%20Mar%202020%2007:27:15%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2020/03/client2.svg	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2020/03/client2.svg	(from http://wpdemo.archiwp.com/engitech/)
10:54:23	131608/131608	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202023%2010:09:04%20GMT	http://wpdemo.archiwp.com/engitech/coming-soon/	D:/web/wpdemo.archiwp.com/engitech/coming-soon/index.html	(from http://wpdemo.archiwp.com/engitech/)
10:54:23	226231/226231	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202023%2006:44:02%20GMT	http://wpdemo.archiwp.com/engitech/faqs/	D:/web/wpdemo.archiwp.com/engitech/faqs/index.html	(from http://wpdemo.archiwp.com/engitech/)
10:54:24	41248/41248	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2002%20Mar%202020%2007:27:15%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2020/03/client3.svg	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2020/03/client3.svg	(from http://wpdemo.archiwp.com/engitech/)
10:54:25	285192/285192	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202023%2009:50:39%20GMT	http://wpdemo.archiwp.com/engitech/elements/	D:/web/wpdemo.archiwp.com/engitech/elements/index.html	(from http://wpdemo.archiwp.com/engitech/)
10:54:27	1710/1710	---M--	200	added ('OK')	image/png	date:Mon,%2002%20Mar%202020%2008:48:18%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2020/03/client4.png	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2020/03/client4.png	(from http://wpdemo.archiwp.com/engitech/)
10:54:31	229528/229528	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202023%2002:11:23%20GMT	http://wpdemo.archiwp.com/engitech/it-services/	D:/web/wpdemo.archiwp.com/engitech/it-services/index.html	(from http://wpdemo.archiwp.com/engitech/)
10:54:31	239580/239580	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202023%2010:31:58%20GMT	http://wpdemo.archiwp.com/engitech/it-services/web-development/	D:/web/wpdemo.archiwp.com/engitech/it-services/web-development/index.html	(from http://wpdemo.archiwp.com/engitech/)
10:54:33	40027/40027	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2002%20Mar%202020%2007:27:17%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2020/03/client5.svg	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2020/03/client5.svg	(from http://wpdemo.archiwp.com/engitech/)
10:54:34	244690/244690	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202023%2009:51:01%20GMT	http://wpdemo.archiwp.com/engitech/it-services/mobile-development/	D:/web/wpdemo.archiwp.com/engitech/it-services/mobile-development/index.html	(from http://wpdemo.archiwp.com/engitech/)
10:54:36	43446/43446	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2002%20Mar%202020%2007:27:18%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2020/03/client6.svg	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2020/03/client6.svg	(from http://wpdemo.archiwp.com/engitech/)
10:54:40	233748/233748	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202023%2002:53:17%20GMT	http://wpdemo.archiwp.com/engitech/portfolio-grid/	D:/web/wpdemo.archiwp.com/engitech/portfolio-grid/index.html	(from http://wpdemo.archiwp.com/engitech/)
10:54:41	231531/231531	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202023%2010:09:08%20GMT	http://wpdemo.archiwp.com/engitech/portfolio-masonry/	D:/web/wpdemo.archiwp.com/engitech/portfolio-masonry/index.html	(from http://wpdemo.archiwp.com/engitech/)
10:54:43	215551/215551	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202023%2001:09:59%20GMT	http://wpdemo.archiwp.com/engitech/portfolio-slider/	D:/web/wpdemo.archiwp.com/engitech/portfolio-slider/index.html	(from http://wpdemo.archiwp.com/engitech/)
10:54:45	233278/233278	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202023%2010:01:33%20GMT	http://wpdemo.archiwp.com/engitech/portfolio-full-width/	D:/web/wpdemo.archiwp.com/engitech/portfolio-full-width/index.html	(from http://wpdemo.archiwp.com/engitech/)
10:54:49	233235/233235	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202023%2010:34:52%20GMT	http://wpdemo.archiwp.com/engitech/portfolio-no-gap/	D:/web/wpdemo.archiwp.com/engitech/portfolio-no-gap/index.html	(from http://wpdemo.archiwp.com/engitech/)
10:54:53	56336/56336	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Mar%202020%2008:46:47%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/project1-720x520.jpg	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/project1-720x520.jpg	(from http://wpdemo.archiwp.com/engitech/)
10:54:56	76874/76874	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Mar%202020%2008:47:03%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/project3-720x520.jpg	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/project3-720x520.jpg	(from http://wpdemo.archiwp.com/engitech/)
10:55:00	230251/230251	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202023%2010:01:25%20GMT	http://wpdemo.archiwp.com/engitech/portfolio/ecommerce-website/	D:/web/wpdemo.archiwp.com/engitech/portfolio/ecommerce-website/index.html	(from http://wpdemo.archiwp.com/engitech/)
10:55:02	223881/223881	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202023%2010:01:24%20GMT	http://wpdemo.archiwp.com/engitech/portfolio/mobile-coin-view-app/	D:/web/wpdemo.archiwp.com/engitech/portfolio/mobile-coin-view-app/index.html	(from http://wpdemo.archiwp.com/engitech/)
10:55:05	230853/230853	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202023%2003:04:31%20GMT	http://wpdemo.archiwp.com/engitech/portfolio/corporate-website/	D:/web/wpdemo.archiwp.com/engitech/portfolio/corporate-website/index.html	(from http://wpdemo.archiwp.com/engitech/)
10:55:08	32502/32502	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Mar%202020%2008:47:32%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/project8-720x520.jpg	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/project8-720x520.jpg	(from http://wpdemo.archiwp.com/engitech/)
10:55:12	241726/241726	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202023%2001:10:05%20GMT	http://wpdemo.archiwp.com/engitech/blog/	D:/web/wpdemo.archiwp.com/engitech/blog/index.html	(from http://wpdemo.archiwp.com/engitech/)
10:55:13	79177/79177	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Mar%202020%2008:47:16%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/project4-720x520.jpg	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/project4-720x520.jpg	(from http://wpdemo.archiwp.com/engitech/)
10:55:15	4379/4379	---M--	200	added ('OK')	image/png	etag:%224fc0a2074bc73e79eb4e8486191218e4%22	https://engitech.s3.amazonaws.com/images/testi1.png	D:/web/engitech.s3.amazonaws.com/images/testi1.png	(from http://wpdemo.archiwp.com/engitech/)
10:55:17	224587/224587	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202023%2004:53:42%20GMT	http://wpdemo.archiwp.com/engitech/blog-grid/	D:/web/wpdemo.archiwp.com/engitech/blog-grid/index.html	(from http://wpdemo.archiwp.com/engitech/)
10:55:19	54594/54594	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Mar%202020%2008:47:48%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/project7-720x520.jpg	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/project7-720x520.jpg	(from http://wpdemo.archiwp.com/engitech/)
10:55:19	3831/3831	---M--	200	added ('OK')	image/png	etag:%22657ce8a6977b5bb4c216c699ede43c8a%22	https://engitech.s3.amazonaws.com/images/testi2.png	D:/web/engitech.s3.amazonaws.com/images/testi2.png	(from http://wpdemo.archiwp.com/engitech/)
10:55:19	238179/238179	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202023%2006:03:39%20GMT	http://wpdemo.archiwp.com/engitech/plan-your-project-with-your-software/	D:/web/wpdemo.archiwp.com/engitech/plan-your-project-with-your-software/index.html	(from http://wpdemo.archiwp.com/engitech/)
10:55:19	208843/208843	---M--	200	added ('OK')	image/png	date:Mon,%2002%20Mar%202020%2007:04:39%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2020/02/image1-home1.png	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2020/02/image1-home1.png	(from http://wpdemo.archiwp.com/engitech/)
10:55:20	2083/2083	---M--	200	added ('OK')	image/png	date:Mon,%2002%20Mar%202020%2008:48:55%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/12/logo-light.png	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/12/logo-light.png	(from http://wpdemo.archiwp.com/engitech/)
10:55:25	210780/210780	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202023%2000:49:52%20GMT	http://wpdemo.archiwp.com/engitech/contacts/	D:/web/wpdemo.archiwp.com/engitech/contacts/index.html	(from http://wpdemo.archiwp.com/engitech/)
10:55:27	229766/229766	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202023%2010:03:19%20GMT	http://wpdemo.archiwp.com/engitech/portfolio/app-for-virtual-reality/	D:/web/wpdemo.archiwp.com/engitech/portfolio/app-for-virtual-reality/index.html	(from http://wpdemo.archiwp.com/engitech/)
10:55:29	313302/313302	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202023%2003:08:54%20GMT	http://wpdemo.archiwp.com/engitech/home-11/	D:/web/wpdemo.archiwp.com/engitech/home-11/index.html	(from http://wpdemo.archiwp.com/engitech/)
10:55:32	214418/214418	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202023%2009:57:17%20GMT	http://wpdemo.archiwp.com/engitech/portfolio-cat/design/	D:/web/wpdemo.archiwp.com/engitech/portfolio-cat/design/index.html	(from http://wpdemo.archiwp.com/engitech/)
10:55:34	214446/214446	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202023%2007:32:10%20GMT	http://wpdemo.archiwp.com/engitech/portfolio-cat/ideas/	D:/web/wpdemo.archiwp.com/engitech/portfolio-cat/ideas/index.html	(from http://wpdemo.archiwp.com/engitech/)
10:55:39	33433/33433	---M--	200	added ('OK')	image/jpeg	etag:%22e7cf1f8dbd30c01daf121e988ac11d28%22	https://s3.envato.com/files/302001273/Theme_Preview/01_preview.__large_preview.jpg	D:/web/s3.envato.com/files/302001273/Theme_Preview/01_preview.__large_preview.jpg	(from http://wpdemo.archiwp.com/engitech/)
10:55:42	128792/128792	---M--	200	added ('OK')	image/jpeg	etag:%22b17181229b715103b85880728d50b999%22	https://s3.envato.com/files/437197019/preview.__large_preview.jpg	D:/web/s3.envato.com/files/437197019/preview.__large_preview.jpg	(from http://wpdemo.archiwp.com/engitech/)
10:55:44	144119/144119	---M--	200	added ('OK')	image/jpeg	etag:%22c38aba84bcf73be6be429a13d8be282c%22	https://s3.envato.com/files/311681158/Onum_Preview/01_preview.__large_preview.jpg	D:/web/s3.envato.com/files/311681158/Onum_Preview/01_preview.__large_preview.jpg	(from http://wpdemo.archiwp.com/engitech/)
10:55:54	214401/214401	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202023%2007:32:11%20GMT	http://wpdemo.archiwp.com/engitech/portfolio-cat/technology/	D:/web/wpdemo.archiwp.com/engitech/portfolio-cat/technology/index.html	(from http://wpdemo.archiwp.com/engitech/)
10:55:56	214190/214190	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202023%2002:12:25%20GMT	http://wpdemo.archiwp.com/engitech/portfolio-cat/development/	D:/web/wpdemo.archiwp.com/engitech/portfolio-cat/development/index.html	(from http://wpdemo.archiwp.com/engitech/)
10:55:56	229820/229820	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202023%2010:01:28%20GMT	http://wpdemo.archiwp.com/engitech/portfolio/analysis-of-security/	D:/web/wpdemo.archiwp.com/engitech/portfolio/analysis-of-security/index.html	(from http://wpdemo.archiwp.com/engitech/)
10:55:57	222916/222916	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202023%2006:07:16%20GMT	http://wpdemo.archiwp.com/engitech/portfolio/basics-project/	D:/web/wpdemo.archiwp.com/engitech/portfolio/basics-project/index.html	(from http://wpdemo.archiwp.com/engitech/)
10:55:58	6877/6877	---M--	200	added ('OK')	text/css	date:Mon,%2013%20Mar%202023%2008:10:15%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-2840.css?ver=1678695015	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-2840f879.css	(from http://wpdemo.archiwp.com/engitech/)
10:55:59	4436/4436	---M--	200	added ('OK')	text/css	date:Mon,%2013%20Mar%202023%2008:10:11%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-6421.css?ver=1678695011	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-64219dd3.css	(from http://wpdemo.archiwp.com/engitech/)
10:56:00	229735/229735	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202023%2004:53:41%20GMT	http://wpdemo.archiwp.com/engitech/portfolio/social-media-app/	D:/web/wpdemo.archiwp.com/engitech/portfolio/social-media-app/index.html	(from http://wpdemo.archiwp.com/engitech/)
10:56:00	1311/1311	---M--	200	added ('OK')	text/css	date:Tue,%2016%20May%202023%2010:48:42%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-2854.css?ver=1681283871	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-2854cb59.css	(from http://wpdemo.archiwp.com/engitech/)
10:56:01	4597/4597	---M--	200	added ('OK')	text/css	date:Mon,%2013%20Mar%202023%2008:10:20%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-2856.css?ver=1678695020	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-28560d8d.css	(from http://wpdemo.archiwp.com/engitech/)
10:56:03	78905/78905	---M--	200	added ('OK')	image/jpeg	etag:%2209b258933f5a9fe222ad955ca600229e%22	https://s3.envato.com/files/365777839/preview.__large_preview.jpg	D:/web/s3.envato.com/files/365777839/preview.__large_preview.jpg	(from http://wpdemo.archiwp.com/engitech/)
10:56:03	3983/3983	---M--	200	added ('OK')	text/css	date:Mon,%2013%20Mar%202023%2008:10:22%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-1308.css?ver=1678695022	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-1308af8a.css	(from http://wpdemo.archiwp.com/engitech/)
10:56:04	18468/18468	---M--	200	added ('OK')	text/css	date:Wed,%2012%20Apr%202023%2007:09:04%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/plugins/elementor/assets/lib/animations/animations.min.css?ver=3.12.1	D:/web/wpdemo.archiwp.com/engitech/wp-content/plugins/elementor/assets/lib/animations/animations.minfb6f.css	(from http://wpdemo.archiwp.com/engitech/)
10:56:05	57912/57912	---M--	200	added ('OK')	text/css	date:Wed,%2012%20Apr%202023%2007:09:04%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.min.css?ver=5.15.3	D:/web/wpdemo.archiwp.com/engitech/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.min52d5.css	(from http://wpdemo.archiwp.com/engitech/)
10:56:06	1106/1106	---M--	200	added ('OK')	text/css	date:Wed,%2012%20Apr%202023%2007:20:53%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/cache/min/4/engitech/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=1681284053	D:/web/wpdemo.archiwp.com/engitech/wp-content/cache/min/4/engitech/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min369f.css	(from http://wpdemo.archiwp.com/engitech/)
10:56:06	122924/122924	---M--	200	added ('OK')	image/jpeg	etag:%22675c71edb77a0e9f81844a055992c9c2%22	https://s3.envato.com/files/330862125/01_preview.__large_preview.jpg	D:/web/s3.envato.com/files/330862125/01_preview.__large_preview.jpg	(from http://wpdemo.archiwp.com/engitech/)
10:56:06	1100/1100	---M--	200	added ('OK')	text/css	date:Wed,%2012%20Apr%202023%2007:20:08%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/cache/min/4/engitech/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=1681284008	D:/web/wpdemo.archiwp.com/engitech/wp-content/cache/min/4/engitech/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min77f9.css	(from http://wpdemo.archiwp.com/engitech/)
10:56:08	50555/50555	---M--	200	added ('OK')	text/css	date:Wed,%2012%20Apr%202023%2007:20:08%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/cache/min/4/engitech/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=1681284008	D:/web/wpdemo.archiwp.com/engitech/wp-content/cache/min/4/engitech/wp-content/plugins/revslider/public/assets/css/rs677f9.css	(from http://wpdemo.archiwp.com/engitech/)
